Name,,"O 1s","O 1s","O 1s",,,,Name,,"C 1s","C 1s","C 1s","C 1s","C 1s",,,,Name,,"Al 2p",,,,
Position,,"532.05","530.90","533.51",,,,Position,,"286.32","284.80","289.01","287.48","290.27",,,,Position,,"74.58",,,,
FWHM,,"1.81","1.81","1.81",,,,FWHM,,"1.44","1.44","1.44","1.44","1.44",,,,FWHM,,"1.52",,,,
Area,,"28639.78","9818.36","1254.84",,,,Area,,"2053.01","8585.36","554.18","718.24","216.87",,,,Area,,"3385.20",,,,
Lineshape,,"GL(30)","GL(30)","LA(50)",,,,Lineshape,,"GL(30)","GL(30)","GL(30)","GL(30)","GL(30)",,,,Lineshape,,"GL(30)",,,,

B.E.,"Cycle 16:O 1s/53:CPS","O 1s/53:O 1s","O 1s/53:O 1s","O 1s/53:O 1s",Background,Envelope,,B.E.,"Cycle 16:C 1s/54:CPS","C 1s/54:C 1s","C 1s/54:C 1s","C 1s/54:C 1s","C 1s/54:C 1s","C 1s/54:C 1s",Background,Envelope,,B.E.,"Cycle 16:Al 2p/55:CPS","Al 2p/55:Al 2p",Background,Envelope,,
5.455400e+002,2.061840e+003,2.061840e+003,2.061840e+003,2.062306e+003,2.061840e+003,2.062306e+003,,3.025400e+002,1.209729e+003,1.209729e+003,1.209729e+003,1.209729e+003,1.209729e+003,1.209729e+003,1.209729e+003,1.209729e+003,,8.854000e+001,2.470687e+002,2.470687e+002,2.470687e+002,2.470687e+002,,
5.454400e+002,2.046003e+003,2.046003e+003,2.046003e+003,2.046477e+003,2.046003e+003,2.046477e+003,,3.024400e+002,1.187909e+003,1.187909e+003,1.187909e+003,1.187909e+003,1.187909e+003,1.187909e+003,1.187909e+003,1.187909e+003,,8.844000e+001,2.370184e+002,2.370184e+002,2.370184e+002,2.370184e+002,,
5.453400e+002,2.149321e+003,2.149321e+003,2.149321e+003,2.149803e+003,2.149321e+003,2.149803e+003,,3.023400e+002,1.223206e+003,1.223206e+003,1.223206e+003,1.223206e+003,1.223206e+003,1.223206e+003,1.223206e+003,1.223206e+003,,8.834000e+001,2.399497e+002,2.399497e+002,2.399497e+002,2.399497e+002,,
5.452400e+002,1.989442e+003,1.989442e+003,1.989442e+003,1.989932e+003,1.989442e+003,1.989932e+003,,3.022400e+002,1.234116e+003,1.234116e+003,1.234116e+003,1.234116e+003,1.234116e+003,1.234116e+003,1.234116e+003,1.234116e+003,,8.824000e+001,2.399497e+002,2.399497e+002,2.399497e+002,2.399497e+002,,
5.451400e+002,2.044495e+003,2.044495e+003,2.044495e+003,2.044993e+003,2.044495e+003,2.044993e+003,,3.021400e+002,1.191760e+003,1.191760e+003,1.191760e+003,1.191760e+003,1.191760e+003,1.191760e+003,1.191760e+003,1.191760e+003,,8.814000e+001,2.361809e+002,2.361809e+002,2.361809e+002,2.361809e+002,,
5.450400e+002,2.047511e+003,2.047511e+003,2.047511e+003,2.048019e+003,2.047511e+003,2.048019e+003,,3.020400e+002,1.223848e+003,1.223848e+003,1.223848e+003,1.223848e+003,1.223848e+003,1.223848e+003,1.223848e+003,1.223848e+003,,8.804000e+001,2.525126e+002,2.525126e+002,2.525126e+002,2.525126e+002,,
5.449400e+002,1.972851e+003,1.972851e+003,1.972851e+003,1.973367e+003,1.972851e+003,1.973367e+003,,3.019400e+002,1.238609e+003,1.238609e+003,1.238609e+003,1.238609e+003,1.238609e+003,1.238609e+003,1.238609e+003,1.238609e+003,,8.794000e+001,2.479062e+002,2.479062e+002,2.479062e+002,2.479062e+002,,
5.448400e+002,1.953997e+003,1.953997e+003,1.953997e+003,1.954523e+003,1.953997e+003,1.954523e+003,,3.018400e+002,1.193043e+003,1.193043e+003,1.193043e+003,1.193043e+003,1.193043e+003,1.193043e+003,1.193043e+003,1.193043e+003,,8.784000e+001,2.278057e+002,2.278057e+002,2.278057e+002,2.278057e+002,,
5.447400e+002,1.969834e+003,1.969834e+003,1.969834e+003,1.970369e+003,1.969834e+003,1.970369e+003,,3.017400e+002,1.228340e+003,1.228340e+003,1.228340e+003,1.228340e+003,1.228340e+003,1.228340e+003,1.228340e+003,1.228340e+003,,8.774000e+001,2.336683e+002,2.336683e+002,2.336683e+002,2.336683e+002,,
5.446400e+002,1.966817e+003,1.966817e+003,1.966817e+003,1.967363e+003,1.966817e+003,1.967363e+003,,3.016400e+002,1.230907e+003,1.230907e+003,1.230907e+003,1.230907e+003,1.230907e+003,1.230907e+003,1.230907e+003,1.230907e+003,,8.764000e+001,2.416248e+002,2.416248e+002,2.416248e+002,2.416248e+002,,
5.445400e+002,1.983409e+003,1.983409e+003,1.983409e+003,1.983964e+003,1.983409e+003,1.983964e+003,,3.015400e+002,1.217430e+003,1.217430e+003,1.217430e+003,1.217430e+003,1.217430e+003,1.217430e+003,1.217430e+003,1.217430e+003,,8.754000e+001,2.294807e+002,2.294807e+002,2.294807e+002,2.294807e+002,,
5.444400e+002,1.941176e+003,1.941176e+003,1.941176e+003,1.941742e+003,1.941176e+003,1.941742e+003,,3.014400e+002,1.211013e+003,1.211013e+003,1.211013e+003,1.211013e+003,1.211013e+003,1.211013e+003,1.211013e+003,1.211013e+003,,8.744000e+001,2.240369e+002,2.240369e+002,2.240369e+002,2.240369e+002,,
5.443400e+002,1.957768e+003,1.957768e+003,1.957768e+003,1.958344e+003,1.957768e+003,1.958344e+003,,3.013400e+002,1.227057e+003,1.227057e+003,1.227057e+003,1.227057e+003,1.227057e+003,1.227057e+003,1.227057e+003,1.227057e+003,,8.734000e+001,2.194305e+002,2.194305e+002,2.194305e+002,2.194305e+002,,
5.442400e+002,1.927602e+003,1.927602e+003,1.927602e+003,1.928189e+003,1.927602e+003,1.928189e+003,,3.012400e+002,1.237325e+003,1.237325e+003,1.237325e+003,1.237325e+003,1.237325e+003,1.237325e+003,1.237325e+003,1.237325e+003,,8.724000e+001,2.185930e+002,2.185930e+002,2.185930e+002,2.185930e+002,,
5.441400e+002,1.917798e+003,1.917798e+003,1.917798e+003,1.918396e+003,1.917798e+003,1.918396e+003,,3.011400e+002,1.187267e+003,1.187267e+003,1.187267e+003,1.187267e+003,1.187267e+003,1.187267e+003,1.187267e+003,1.187267e+003,,8.714000e+001,2.278057e+002,2.278057e+002,2.278057e+002,2.278057e+002,,
5.440400e+002,1.899698e+003,1.899698e+003,1.899698e+003,1.900308e+003,1.899698e+003,1.900308e+003,,3.010400e+002,1.168014e+003,1.168014e+003,1.168014e+003,1.168014e+003,1.168014e+003,1.168014e+003,1.168014e+003,1.168014e+003,,8.704000e+001,2.144054e+002,2.144054e+002,2.144054e+002,2.144054e+002,,
5.439400e+002,1.858220e+003,1.858220e+003,1.858220e+003,1.858842e+003,1.858220e+003,1.858842e+003,,3.009400e+002,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,,8.694000e+001,2.261307e+002,2.261307e+002,2.261307e+002,2.261307e+002,,
5.438400e+002,1.855204e+003,1.855204e+003,1.855204e+003,1.855837e+003,1.855204e+003,1.855837e+003,,3.008400e+002,1.183417e+003,1.183417e+003,1.183417e+003,1.183417e+003,1.183417e+003,1.183417e+003,1.183417e+003,1.183417e+003,,8.684000e+001,2.190117e+002,2.190117e+002,2.190117e+002,2.190117e+002,,
5.437400e+002,1.813725e+003,1.813725e+003,1.813725e+003,1.814372e+003,1.813725e+003,1.814372e+003,,3.007400e+002,1.199461e+003,1.199461e+003,1.199461e+003,1.199461e+003,1.199461e+003,1.199461e+003,1.199461e+003,1.199461e+003,,8.674000e+001,2.257119e+002,2.257119e+002,2.257119e+002,2.257119e+002,,
5.436400e+002,1.848416e+003,1.848416e+003,1.848416e+003,1.849076e+003,1.848416e+003,1.849076e+003,,3.006400e+002,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,,8.664000e+001,2.156616e+002,2.156616e+002,2.156616e+002,2.156616e+002,,
5.435400e+002,1.815234e+003,1.815234e+003,1.815234e+003,1.815906e+003,1.815234e+003,1.815906e+003,,3.005400e+002,1.156463e+003,1.156463e+003,1.156463e+003,1.156463e+003,1.156463e+003,1.156463e+003,1.156463e+003,1.156463e+003,,8.654000e+001,2.294807e+002,2.294807e+002,2.294807e+002,2.294807e+002,,
5.434400e+002,1.830317e+003,1.830317e+003,1.830317e+003,1.831004e+003,1.830317e+003,1.831004e+003,,3.004400e+002,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,1.144911e+003,,8.644000e+001,2.370184e+002,2.370184e+002,2.370184e+002,2.370184e+002,,
5.433400e+002,1.791855e+003,1.791855e+003,1.791855e+003,1.792556e+003,1.791855e+003,1.792556e+003,,3.003400e+002,1.164806e+003,1.164806e+003,1.164806e+003,1.164806e+003,1.164806e+003,1.164806e+003,1.164806e+003,1.164806e+003,,8.634000e+001,2.081240e+002,2.081240e+002,2.081240e+002,2.081240e+002,,
5.432400e+002,1.827300e+003,1.827300e+003,1.827300e+003,1.828016e+003,1.827300e+003,1.828016e+003,,3.002400e+002,1.139135e+003,1.139135e+003,1.139135e+003,1.139135e+003,1.139135e+003,1.139135e+003,1.139135e+003,1.139135e+003,,8.624000e+001,2.102178e+002,2.102178e+002,2.102178e+002,2.102178e+002,,
5.431400e+002,1.764706e+003,1.764706e+003,1.764706e+003,1.765437e+003,1.764706e+003,1.765437e+003,,3.001400e+002,1.170581e+003,1.170581e+003,1.170581e+003,1.170581e+003,1.170581e+003,1.170581e+003,1.170581e+003,1.170581e+003,,8.614000e+001,1.984925e+002,1.984925e+002,1.984925e+002,1.984925e+002,,
5.430400e+002,1.776772e+003,1.776772e+003,1.776772e+003,1.777519e+003,1.776772e+003,1.777519e+003,,3.000400e+002,1.126941e+003,1.126941e+003,1.126941e+003,1.126941e+003,1.126941e+003,1.126941e+003,1.126941e+003,1.126941e+003,,8.604000e+001,2.181742e+002,2.181742e+002,2.181742e+002,2.181742e+002,,
5.429400e+002,1.785068e+003,1.785068e+003,1.785068e+003,1.785831e+003,1.785068e+003,1.785831e+003,,2.999400e+002,1.142344e+003,1.142344e+003,1.142344e+003,1.142344e+003,1.142344e+003,1.142344e+003,1.142344e+003,1.142344e+003,,8.594000e+001,2.206868e+002,2.206868e+002,2.206868e+002,2.206868e+002,,
5.428400e+002,1.693816e+003,1.693816e+003,1.693816e+003,1.694595e+003,1.693816e+003,1.694595e+003,,2.998400e+002,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,,8.584000e+001,2.014238e+002,2.014238e+002,2.014238e+002,2.014238e+002,,
5.427400e+002,1.699095e+003,1.699095e+003,1.699095e+003,1.699892e+003,1.699095e+003,1.699892e+003,,2.997400e+002,1.149403e+003,1.149403e+003,1.149403e+003,1.149403e+003,1.149403e+003,1.149403e+003,1.149403e+003,1.149403e+003,,8.574000e+001,2.039363e+002,2.039363e+002,2.039363e+002,2.039363e+002,,
5.426400e+002,1.717195e+003,1.717195e+003,1.717195e+003,1.718009e+003,1.717195e+003,1.718009e+003,,2.996400e+002,1.124374e+003,1.124374e+003,1.124374e+003,1.124374e+003,1.124374e+003,1.124374e+003,1.124374e+003,1.124374e+003,,8.564000e+001,2.135678e+002,2.135678e+002,2.135678e+002,2.135678e+002,,
5.425400e+002,1.653092e+003,1.653092e+003,1.653092e+003,1.653925e+003,1.653092e+003,1.653925e+003,,2.995400e+002,1.135926e+003,1.135926e+003,1.135926e+003,1.135926e+003,1.135926e+003,1.135926e+003,1.135926e+003,1.135926e+003,,8.554000e+001,2.014238e+002,2.014238e+002,2.014238e+002,2.014238e+002,,
5.424400e+002,1.641780e+003,1.641780e+003,1.641780e+003,1.642632e+003,1.641780e+003,1.642632e+003,,2.994400e+002,1.162238e+003,1.162238e+003,1.162238e+003,1.162238e+003,1.162238e+003,1.162238e+003,1.162238e+003,1.162238e+003,,8.544000e+001,2.014238e+002,2.014238e+002,2.014238e+002,2.014238e+002,,
5.423400e+002,1.620664e+003,1.620664e+003,1.620664e+003,1.621536e+003,1.620664e+003,1.621536e+003,,2.993400e+002,1.137210e+003,1.137210e+003,1.137210e+003,1.137210e+003,1.137210e+003,1.137210e+003,1.137210e+003,1.137210e+003,,8.534000e+001,1.959799e+002,1.959799e+002,1.959799e+002,1.959799e+002,,
5.422400e+002,1.639517e+003,1.639517e+003,1.639517e+003,1.640410e+003,1.639517e+003,1.640410e+003,,2.992400e+002,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,,8.524000e+001,1.968174e+002,1.968174e+002,1.968174e+002,1.968174e+002,,
5.421400e+002,1.606335e+003,1.606335e+003,1.606335e+003,1.607248e+003,1.606335e+003,1.607248e+003,,2.991400e+002,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,1.151970e+003,,8.514000e+001,1.972362e+002,1.972362e+002,1.972362e+002,1.972362e+002,,
5.420400e+002,1.653092e+003,1.653092e+003,1.653092e+003,1.654028e+003,1.653092e+003,1.654028e+003,,2.990400e+002,1.119882e+003,1.119882e+003,1.119882e+003,1.119882e+003,1.119882e+003,1.119882e+003,1.119882e+003,1.119882e+003,,8.504000e+001,2.039363e+002,2.039363e+002,2.039363e+002,2.039363e+002,,
5.419400e+002,1.631222e+003,1.631222e+003,1.631222e+003,1.632180e+003,1.631222e+003,1.632180e+003,,2.989400e+002,1.097420e+003,1.097420e+003,1.097420e+003,1.097420e+003,1.097420e+003,1.097420e+003,1.097420e+003,1.097420e+003,,8.494000e+001,2.005863e+002,2.005863e+002,2.005863e+002,2.005863e+002,,
5.418400e+002,1.619155e+003,1.619155e+003,1.619155e+003,1.620137e+003,1.619155e+003,1.620137e+003,,2.988400e+002,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,1.148120e+003,,8.484000e+001,2.010050e+002,2.010050e+002,2.010050e+002,2.010050e+002,,
5.417400e+002,1.641780e+003,1.641780e+003,1.641780e+003,1.642787e+003,1.641780e+003,1.642787e+003,,2.987400e+002,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,1.117957e+003,,8.474000e+001,1.817420e+002,1.817420e+002,1.817420e+002,1.817420e+002,,
5.416400e+002,1.657617e+003,1.657617e+003,1.657617e+003,1.658650e+003,1.657617e+003,1.658650e+003,,2.986400e+002,1.107688e+003,1.107688e+003,1.107688e+003,1.107688e+003,1.107688e+003,1.107688e+003,1.107688e+003,1.107688e+003,,8.464000e+001,1.846734e+002,1.846734e+002,1.846734e+002,1.846734e+002,,
5.415400e+002,1.584465e+003,1.584465e+003,1.584465e+003,1.585523e+003,1.584465e+003,1.585523e+003,,2.985400e+002,1.123733e+003,1.123733e+003,1.123733e+003,1.123733e+003,1.123733e+003,1.123733e+003,1.123733e+003,1.123733e+003,,8.454000e+001,1.855109e+002,1.855109e+002,1.855109e+002,1.855109e+002,,
5.414400e+002,1.582202e+003,1.582202e+003,1.582202e+003,1.583289e+003,1.582202e+003,1.583289e+003,,2.984400e+002,1.129508e+003,1.129508e+003,1.129508e+003,1.129508e+003,1.129508e+003,1.129508e+003,1.129508e+003,1.129508e+003,,8.444000e+001,1.968174e+002,1.968174e+002,1.968174e+002,1.968174e+002,,
5.413400e+002,1.555807e+003,1.555807e+003,1.555807e+003,1.556922e+003,1.555807e+003,1.556922e+003,,2.983400e+002,1.150045e+003,1.150045e+003,1.150045e+003,1.150045e+003,1.150045e+003,1.150045e+003,1.150045e+003,1.150045e+003,,8.434000e+001,1.989112e+002,1.989112e+002,1.989112e+002,1.989112e+002,,
5.412400e+002,1.550528e+003,1.550528e+003,1.550528e+003,1.551672e+003,1.550528e+003,1.551672e+003,,2.982400e+002,1.087794e+003,1.087794e+003,1.087794e+003,1.087794e+003,1.087794e+003,1.087794e+003,1.087794e+003,1.087794e+003,,8.424000e+001,1.850921e+002,1.850921e+002,1.850921e+002,1.850921e+002,,
5.411400e+002,1.523379e+003,1.523379e+003,1.523379e+003,1.524554e+003,1.523379e+003,1.524554e+003,,2.981400e+002,1.091644e+003,1.091644e+003,1.091644e+003,1.091644e+003,1.091644e+003,1.091644e+003,1.091644e+003,1.091644e+003,,8.414000e+001,1.901173e+002,1.901173e+002,1.901173e+002,1.901173e+002,,
5.410400e+002,1.503771e+003,1.503771e+003,1.503771e+003,1.504979e+003,1.503771e+003,1.504979e+003,,2.980400e+002,1.089719e+003,1.089719e+003,1.089719e+003,1.089719e+003,1.089719e+003,1.089719e+003,1.089719e+003,1.089719e+003,,8.404000e+001,1.842546e+002,1.842546e+002,1.842546e+002,1.842546e+002,,
5.409400e+002,1.460030e+003,1.460030e+003,1.460030e+003,1.461272e+003,1.460030e+003,1.461272e+003,,2.979400e+002,1.127583e+003,1.127583e+003,1.127583e+003,1.127583e+003,1.127583e+003,1.127583e+003,1.127583e+003,1.127583e+003,,8.394000e+001,2.060302e+002,2.060302e+002,2.060302e+002,2.060302e+002,,
5.408400e+002,1.465309e+003,1.465309e+003,1.465309e+003,1.466585e+003,1.465309e+003,1.466585e+003,,2.978400e+002,1.062765e+003,1.062765e+003,1.062765e+003,1.062765e+003,1.062765e+003,1.062765e+003,1.062765e+003,1.062765e+003,,8.384000e+001,1.746231e+002,1.746231e+002,1.746231e+002,1.746231e+002,,
5.407400e+002,1.438914e+003,1.438914e+003,1.438914e+003,1.440228e+003,1.438914e+003,1.440228e+003,,2.977400e+002,1.049929e+003,1.049929e+003,1.049929e+003,1.049929e+003,1.049929e+003,1.049929e+003,1.049929e+003,1.049929e+003,,8.374000e+001,1.687605e+002,1.687605e+002,1.687605e+002,1.687605e+002,,
5.406400e+002,1.458522e+003,1.458522e+003,1.458522e+003,1.459874e+003,1.458522e+003,1.459874e+003,,2.976400e+002,1.074958e+003,1.074958e+003,1.074958e+003,1.074958e+003,1.074958e+003,1.074958e+003,1.074958e+003,1.074958e+003,,8.364000e+001,1.838358e+002,1.838358e+002,1.838358e+002,1.838358e+002,,
5.405400e+002,1.481146e+003,1.481146e+003,1.481146e+003,1.482537e+003,1.481146e+003,1.482537e+003,,2.975400e+002,1.115390e+003,1.115390e+003,1.115390e+003,1.115390e+003,1.115390e+003,1.115390e+003,1.115390e+003,1.115390e+003,,8.354000e+001,1.800670e+002,1.800670e+002,1.800670e+002,1.800670e+002,,
5.404400e+002,1.434389e+003,1.434389e+003,1.434389e+003,1.435823e+003,1.434389e+003,1.435823e+003,,2.974400e+002,1.065974e+003,1.065974e+003,1.065974e+003,1.065974e+003,1.065974e+003,1.065974e+003,1.065974e+003,1.065974e+003,,8.344000e+001,1.876047e+002,1.876047e+002,1.876047e+002,1.876047e+002,,
5.403400e+002,1.399698e+003,1.399698e+003,1.399698e+003,1.401176e+003,1.399698e+003,1.401176e+003,,2.973400e+002,1.064048e+003,1.064048e+003,1.064048e+003,1.064048e+003,1.064048e+003,1.064048e+003,1.064048e+003,1.064048e+003,,8.334000e+001,1.767169e+002,1.767169e+002,1.767169e+002,1.767169e+002,,
5.402400e+002,1.469834e+003,1.469834e+003,1.469834e+003,1.471357e+003,1.469834e+003,1.471357e+003,,2.972400e+002,1.054422e+003,1.054422e+003,1.054422e+003,1.054422e+003,1.054422e+003,1.054422e+003,1.054422e+003,1.054422e+003,,8.324000e+001,1.863484e+002,1.863484e+002,1.863484e+002,1.863484e+002,,
5.401400e+002,1.432881e+003,1.432881e+003,1.432881e+003,1.434451e+003,1.432881e+003,1.434451e+003,,2.971400e+002,1.063406e+003,1.063406e+003,1.063406e+003,1.063406e+003,1.063406e+003,1.063406e+003,1.063406e+003,1.063406e+003,,8.314000e+001,1.733668e+002,1.733668e+002,1.733668e+002,1.733668e+002,,
5.400400e+002,1.388386e+003,1.388386e+003,1.388386e+003,1.390008e+003,1.388386e+003,1.390008e+003,,2.970400e+002,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,,8.304000e+001,1.628978e+002,1.628978e+002,1.628978e+002,1.628978e+002,,
5.399400e+002,1.386878e+003,1.386878e+003,1.386878e+003,1.388552e+003,1.386878e+003,1.388552e+003,,2.969400e+002,9.870363e+002,9.870363e+002,9.870363e+002,9.870363e+002,9.870363e+002,9.870363e+002,9.870363e+002,9.870363e+002,,8.294000e+001,1.867672e+002,1.867672e+002,1.867672e+002,1.867672e+002,,
5.398400e+002,1.410256e+003,1.410256e+003,1.410256e+003,1.411984e+003,1.410256e+003,1.411984e+003,,2.968400e+002,1.022975e+003,1.022975e+003,1.022975e+003,1.022975e+003,1.022975e+003,1.022975e+003,1.022975e+003,1.022975e+003,,8.284000e+001,1.855109e+002,1.855109e+002,1.855109e+002,1.855109e+002,,
5.397400e+002,1.373303e+003,1.373303e+003,1.373303e+003,1.375092e+003,1.373303e+003,1.375092e+003,,2.967400e+002,1.046079e+003,1.046079e+003,1.046079e+003,1.046079e+003,1.046079e+003,1.046079e+003,1.046079e+003,1.046079e+003,,8.274000e+001,1.796482e+002,1.796482e+002,1.796482e+002,1.796482e+002,,
5.396400e+002,1.365762e+003,1.365762e+003,1.365762e+003,1.367612e+003,1.365762e+003,1.367612e+003,,2.966400e+002,1.011423e+003,1.011423e+003,1.011423e+003,1.011423e+003,1.011423e+003,1.011423e+003,1.011423e+003,1.011423e+003,,8.264000e+001,2.005863e+002,2.005863e+002,2.005863e+002,2.005863e+002,,
5.395400e+002,1.373303e+003,1.373303e+003,1.373303e+003,1.375215e+003,1.373303e+003,1.375215e+003,,2.965400e+002,1.064690e+003,1.064690e+003,1.064690e+003,1.064690e+003,1.064690e+003,1.064690e+003,1.064690e+003,1.064690e+003,,8.254000e+001,1.809045e+002,1.809045e+002,1.809045e+002,1.809045e+002,,
5.394400e+002,1.272247e+003,1.272247e+003,1.272247e+003,1.274229e+003,1.272247e+003,1.274229e+003,,2.964400e+002,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,,8.244000e+001,1.850921e+002,1.850921e+002,1.850921e+002,1.850921e+002,,
5.393400e+002,1.305430e+003,1.305430e+003,1.305430e+003,1.307485e+003,1.305430e+003,1.307485e+003,,2.963400e+002,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,,8.234000e+001,1.825796e+002,1.825796e+002,1.825796e+002,1.825796e+002,,
5.392400e+002,1.388386e+003,1.388386e+003,1.388386e+003,1.390515e+003,1.388386e+003,1.390515e+003,,2.962400e+002,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,1.052496e+003,,8.224000e+001,1.666667e+002,1.666667e+002,1.666667e+002,1.666667e+002,,
5.391400e+002,1.303167e+003,1.303167e+003,1.303167e+003,1.305376e+003,1.303167e+003,1.305376e+003,,2.961400e+002,1.026184e+003,1.026184e+003,1.026184e+003,1.026184e+003,1.026184e+003,1.026184e+003,1.026184e+003,1.026184e+003,,8.214000e+001,1.746231e+002,1.746231e+002,1.746231e+002,1.746231e+002,,
5.390400e+002,1.254902e+003,1.254902e+003,1.254902e+003,1.257199e+003,1.254902e+003,1.257199e+003,,2.960400e+002,1.013349e+003,1.013349e+003,1.013349e+003,1.013349e+003,1.013349e+003,1.013349e+003,1.013349e+003,1.013349e+003,,8.204000e+001,1.779732e+002,1.779732e+002,1.779732e+002,1.779732e+002,,
5.389400e+002,1.307692e+003,1.307692e+003,1.307692e+003,1.310077e+003,1.307692e+003,1.310077e+003,,2.959400e+002,1.037094e+003,1.037094e+003,1.037094e+003,1.037094e+003,1.037094e+003,1.037094e+003,1.037094e+003,1.037094e+003,,8.194000e+001,1.754606e+002,1.754606e+002,1.754606e+002,1.754606e+002,,
5.388400e+002,1.246606e+003,1.246606e+003,1.246606e+003,1.249082e+003,1.246606e+003,1.249082e+003,,2.958400e+002,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,1.044795e+003,,8.184000e+001,1.641541e+002,1.641541e+002,1.641541e+002,1.641541e+002,,
5.387400e+002,1.231523e+003,1.231523e+003,1.231523e+003,1.234107e+003,1.231523e+003,1.234107e+003,,2.957400e+002,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,1.001797e+003,,8.174000e+001,1.758794e+002,1.758794e+002,1.758794e+002,1.758794e+002,,
5.386400e+002,1.226244e+003,1.226244e+003,1.226244e+003,1.228936e+003,1.226244e+003,1.228936e+003,,2.956400e+002,1.008856e+003,1.008856e+003,1.008856e+003,1.008856e+003,1.008856e+003,1.008856e+003,1.008856e+003,1.008856e+003,,8.164000e+001,1.637353e+002,1.637353e+002,1.637353e+002,1.637353e+002,,
5.385400e+002,1.226998e+003,1.226998e+003,1.226998e+003,1.229799e+003,1.226998e+003,1.229799e+003,,2.955400e+002,1.033885e+003,1.033885e+003,1.033885e+003,1.033885e+003,1.033885e+003,1.033885e+003,1.033885e+003,1.033885e+003,,8.154000e+001,1.603853e+002,1.603853e+002,1.603853e+002,1.603853e+002,,
