pixel,y_um,intensity,bg_mean,bg_std
1007,11.8991,40483.6789,39705.563,15211.6848
1008,11.9109,41130.0538,39705.563,15211.6848
1009,11.9228,40506.2999,39705.563,15211.6848
1010,11.9346,41587.0823,39705.563,15211.6848
1011,11.9464,40326.379,39705.563,15211.6848
1012,11.9582,39834.1622,39705.563,15211.6848
1013,11.97,40647.053,39705.563,15211.6848
1014,11.9818,41002.9152,39705.563,15211.6848
1015,11.9937,41033.4955,39705.563,15211.6848
1016,12.0055,39758.5493,39705.563,15211.6848
1017,12.0173,41007.9421,39705.563,15211.6848
1018,12.0291,40421.89,39705.563,15211.6848
1019,12.0409,39836.2567,39705.563,15211.6848
1020,12.0527,41163.7759,39705.563,15211.6848
1021,12.0646,41022.185,39705.563,15211.6848
1022,12.0764,40550.2852,39705.563,15211.6848
1023,12.0882,41161.053,39705.563,15211.6848
1024,12.1,41433.5526,39705.563,15211.6848
1025,12.1118,40947.2005,39705.563,15211.6848
1026,12.1236,39818.0342,39705.563,15211.6848
1027,12.1354,40532.4817,39705.563,15211.6848
1028,12.1473,40044.454,39705.563,15211.6848
1029,12.1591,41795.6985,39705.563,15211.6848
1030,12.1709,41976.8761,39705.563,15211.6848
1031,12.1827,40103.9389,39705.563,15211.6848
1032,12.1945,41248.3953,39705.563,15211.6848
1033,12.2063,40647.2624,39705.563,15211.6848
1034,12.2182,40326.5884,39705.563,15211.6848
1035,12.23,40174.9438,39705.563,15211.6848
1036,12.2418,41458.0587,39705.563,15211.6848
1037,12.2536,40390.2624,39705.563,15211.6848
1038,12.2654,40040.0554,39705.563,15211.6848
1039,12.2772,40658.5729,39705.563,15211.6848
1040,12.2891,41723.8557,39705.563,15211.6848
1041,12.3009,40727.6927,39705.563,15211.6848
1042,12.3127,40253.0701,39705.563,15211.6848
1043,12.3245,39789.1296,39705.563,15211.6848
1044,12.3363,40338.5273,39705.563,15211.6848
1045,12.3481,40980.7131,39705.563,15211.6848
1046,12.36,40390.053,39705.563,15211.6848
1047,12.3718,41579.1231,39705.563,15211.6848
1048,12.3836,40680.1467,39705.563,15211.6848
1049,12.3954,40570.1834,39705.563,15211.6848
1050,12.4072,40014.7115,39705.563,15211.6848
1051,12.419,41058.63,39705.563,15211.6848
1052,12.4309,40928.5591,39705.563,15211.6848
1053,12.4427,40854.6218,39705.563,15211.6848
1054,12.4545,40496.665,39705.563,15211.6848
1055,12.4663,41259.9152,39705.563,15211.6848
1056,12.4781,40406.3904,39705.563,15211.6848
1057,12.4899,40688.5249,39705.563,15211.6848
1058,12.5018,41599.0212,39705.563,15211.6848
1059,12.5136,40392.1475,39705.563,15211.6848
1060,12.5254,41304.3195,39705.563,15211.6848
1061,12.5372,40547.9813,39705.563,15211.6848
1062,12.549,40252.8606,39705.563,15211.6848
1063,12.5608,39767.5558,39705.563,15211.6848
1064,12.5727,39983.7123,39705.563,15211.6848
1065,12.5845,41031.401,39705.563,15211.6848
1066,12.5963,39869.3504,39705.563,15211.6848
1067,12.6081,40585.0546,39705.563,15211.6848
1068,12.6199,39749.7522,39705.563,15211.6848
1069,12.6317,41758.6251,39705.563,15211.6848
1070,12.6436,39919.6194,39705.563,15211.6848
1071,12.6554,39908.3089,39705.563,15211.6848
1072,12.6672,39828.7164,39705.563,15211.6848
1073,12.679,40135.5664,39705.563,15211.6848
1074,12.6908,39403.9438,39705.563,15211.6848
1075,12.7026,39717.9152,39705.563,15211.6848
1076,12.7145,40272.9682,39705.563,15211.6848
1077,12.7263,39590.7767,39705.563,15211.6848
1078,12.7381,40664.2282,39705.563,15211.6848
1079,12.7499,39608.9992,39705.563,15211.6848
1080,12.7617,40104.1483,39705.563,15211.6848
1081,12.7735,40390.2624,39705.563,15211.6848
1082,12.7854,40047.5958,39705.563,15211.6848
1083,12.7972,39735.7188,39705.563,15211.6848
1084,12.809,38935.1858,39705.563,15211.6848
1085,12.8208,40099.1214,39705.563,15211.6848
1086,12.8326,39904.1198,39705.563,15211.6848
1087,12.8444,41203.7816,39705.563,15211.6848
1088,12.8563,40197.9837,39705.563,15211.6848
1089,12.8681,40821.947,39705.563,15211.6848
1090,12.8799,39917.5249,39705.563,15211.6848
1091,12.8917,39529.8256,39705.563,15211.6848
1092,12.9035,39652.9845,39705.563,15211.6848
1093,12.9153,39843.5876,39705.563,15211.6848
1094,12.9271,40103.9389,39705.563,15211.6848
1095,12.939,40205.3146,39705.563,15211.6848
1096,12.9508,39426.1459,39705.563,15211.6848
1097,12.9626,39676.6528,39705.563,15211.6848
1098,12.9744,39643.5591,39705.563,15211.6848
1099,12.9862,40430.4776,39705.563,15211.6848
1100,12.998,39725.8745,39705.563,15211.6848
1101,13.0099,39690.2673,39705.563,15211.6848
1102,13.0217,39853.8509,39705.563,15211.6848
1103,13.0335,38862.2958,39705.563,15211.6848
1104,13.0453,38353.7416,39705.563,15211.6848
1105,13.0571,39117.8297,39705.563,15211.6848
1106,13.0689,40220.8142,39705.563,15211.6848
1107,13.0808,38209.4279,39705.563,15211.6848
1108,13.0926,39794.7848,39705.563,15211.6848
1109,13.1044,39488.3537,39705.563,15211.6848
1110,13.1162,39896.37,39705.563,15211.6848
1111,13.128,38975.1915,39705.563,15211.6848
1112,13.1398,39352.2086,39705.563,15211.6848
1113,13.1517,39325.1891,39705.563,15211.6848
1114,13.1635,39604.3912,39705.563,15211.6848
1115,13.1753,39469.7123,39705.563,15211.6848
1116,13.1871,39437.6659,39705.563,15211.6848
1117,13.1989,39295.8655,39705.563,15211.6848
1118,13.2107,38041.2363,39705.563,15211.6848
1119,13.2226,39398.498,39705.563,15211.6848
1120,13.2344,39381.3227,39705.563,15211.6848
1121,13.2462,38301.5876,39705.563,15211.6848
1122,13.258,39678.7474,39705.563,15211.6848
1123,13.2698,38428.9356,39705.563,15211.6848
1124,13.2816,39776.3529,39705.563,15211.6848
1125,13.2935,39120.762,39705.563,15211.6848
1126,13.3053,39320.7905,39705.563,15211.6848
1127,13.3171,38709.185,39705.563,15211.6848
1128,13.3289,39433.8957,39705.563,15211.6848
1129,13.3407,38908.7946,39705.563,15211.6848
1130,13.3525,39947.8957,39705.563,15211.6848
1131,13.3644,39278.8998,39705.563,15211.6848
1132,13.3762,39900.1402,39705.563,15211.6848
1133,13.388,39373.3635,39705.563,15211.6848
1134,13.3998,39783.0554,39705.563,15211.6848
1135,13.4116,39410.8557,39705.563,15211.6848
1136,13.4234,39431.8011,39705.563,15211.6848
1137,13.4353,40768.1174,39705.563,15211.6848
1138,13.4471,39388.2347,39705.563,15211.6848
1139,13.4589,39710.1654,39705.563,15211.6848
1140,13.4707,39547.2103,39705.563,15211.6848
1141,13.4825,39370.85,39705.563,15211.6848
1142,13.4943,39683.3553,39705.563,15211.6848
1143,13.5062,38430.6112,39705.563,15211.6848
1144,13.518,39892.8093,39705.563,15211.6848
1145,13.5298,41104.9193,39705.563,15211.6848
1146,13.5416,39583.8647,39705.563,15211.6848
1147,13.5534,39688.8011,39705.563,15211.6848
1148,13.5652,39927.7881,39705.563,15211.6848
1149,13.5771,39600.8305,39705.563,15211.6848
1150,13.5889,39006.1907,39705.563,15211.6848
1151,13.6007,39435.7808,39705.563,15211.6848
1152,13.6125,40005.9144,39705.563,15211.6848
1153,13.6243,39268.0081,39705.563,15211.6848
1154,13.6361,39655.9169,39705.563,15211.6848
1155,13.6479,40817.7579,39705.563,15211.6848
1156,13.6598,39875.0057,39705.563,15211.6848
1157,13.6716,39765.0424,39705.563,15211.6848
1158,13.6834,40429.6398,39705.563,15211.6848
1159,13.6952,39640.4173,39705.563,15211.6848
1160,13.707,39638.3227,39705.563,15211.6848
1161,13.7188,39190.7196,39705.563,15211.6848
1162,13.7307,40859.8582,39705.563,15211.6848
1163,13.7425,39730.0636,39705.563,15211.6848
1164,13.7543,39336.2901,39705.563,15211.6848
1165,13.7661,39461.7531,39705.563,15211.6848
1166,13.7779,40557.8256,39705.563,15211.6848
1167,13.7897,40598.4597,39705.563,15211.6848
1168,13.8016,39064.6284,39705.563,15211.6848
1169,13.8134,40457.0782,39705.563,15211.6848
1170,13.8252,39163.2812,39705.563,15211.6848
1171,13.837,39585.7498,39705.563,15211.6848
1172,13.8488,40739.6316,39705.563,15211.6848
1173,13.8606,40252.6512,39705.563,15211.6848
1174,13.8725,39995.0228,39705.563,15211.6848
1175,13.8843,40614.3782,39705.563,15211.6848
1176,13.8961,40987.2062,39705.563,15211.6848
1177,13.9079,41149.3236,39705.563,15211.6848
1178,13.9197,40999.1451,39705.563,15211.6848
1179,13.9315,41417.6341,39705.563,15211.6848
1180,13.9434,40153.5795,39705.563,15211.6848
1181,13.9552,40499.1785,39705.563,15211.6848
1182,13.967,39571.5069,39705.563,15211.6848
1183,13.9788,40922.066,39705.563,15211.6848
1184,13.9906,40323.0277,39705.563,15211.6848
1185,14.0024,39986.0163,39705.563,15211.6848
1186,14.0143,40416.8631,39705.563,15211.6848
1187,14.0261,40235.8949,39705.563,15211.6848
1188,14.0379,40855.2502,39705.563,15211.6848
1189,14.0497,40005.705,39705.563,15211.6848
1190,14.0615,41002.0774,39705.563,15211.6848
1191,14.0733,40367.6414,39705.563,15211.6848
1192,14.0852,40824.4605,39705.563,15211.6848
1193,14.097,40991.3953,39705.563,15211.6848
1194,14.1088,41278.3472,39705.563,15211.6848
1195,14.1206,40396.3366,39705.563,15211.6848
1196,14.1324,40602.4393,39705.563,15211.6848
1197,14.1442,40682.6601,39705.563,15211.6848
1198,14.1561,42090.4002,39705.563,15211.6848
1199,14.1679,39953.5509,39705.563,15211.6848
1200,14.1797,41106.176,39705.563,15211.6848
1201,14.1915,40914.1068,39705.563,15211.6848
1202,14.2033,40431.3154,39705.563,15211.6848
1203,14.2151,40429.8492,39705.563,15211.6848
1204,14.227,40185.207,39705.563,15211.6848
1205,14.2388,41009.4083,39705.563,15211.6848
1206,14.2506,39629.1068,39705.563,15211.6848
1207,14.2624,40455.1932,39705.563,15211.6848
1208,14.2742,40336.0139,39705.563,15211.6848
1209,14.286,39970.9356,39705.563,15211.6848
1210,14.2979,40121.3236,39705.563,15211.6848
1211,14.3097,39950.1997,39705.563,15211.6848
1212,14.3215,40789.6911,39705.563,15211.6848
1213,14.3333,41019.4621,39705.563,15211.6848
1214,14.3451,39688.1728,39705.563,15211.6848
1215,14.3569,39955.436,39705.563,15211.6848
1216,14.3688,40060.7914,39705.563,15211.6848
1217,14.3806,40887.2967,39705.563,15211.6848
1218,14.3924,39853.6414,39705.563,15211.6848
1219,14.4042,39928.6259,39705.563,15211.6848
1220,14.416,40293.7042,39705.563,15211.6848
1221,14.4278,40398.2217,39705.563,15211.6848
1222,14.4396,41150.3708,39705.563,15211.6848
1223,14.4515,40124.4654,39705.563,15211.6848
1224,14.4633,40986.5778,39705.563,15211.6848
1225,14.4751,40944.2681,39705.563,15211.6848
1226,14.4869,40380.4181,39705.563,15211.6848
1227,14.4987,40187.0921,39705.563,15211.6848
1228,14.5105,39362.2624,39705.563,15211.6848
1229,14.5224,40405.762,39705.563,15211.6848
1230,14.5342,39331.0538,39705.563,15211.6848
1231,14.546,39835.4189,39705.563,15211.6848
1232,14.5578,40293.2852,39705.563,15211.6848
1233,14.5696,40366.3847,39705.563,15211.6848
1234,14.5814,40308.7848,39705.563,15211.6848
1235,14.5933,40807.7042,39705.563,15211.6848
1236,14.6051,40545.0489,39705.563,15211.6848
1237,14.6169,40308.5754,39705.563,15211.6848
1238,14.6287,40546.5151,39705.563,15211.6848
1239,14.6405,40727.6927,39705.563,15211.6848
1240,14.6523,41805.7522,39705.563,15211.6848
1241,14.6642,41125.2363,39705.563,15211.6848
1242,14.676,41030.1443,39705.563,15211.6848
1243,14.6878,39561.0342,39705.563,15211.6848
1244,14.6996,40443.4637,39705.563,15211.6848
1245,14.7114,41008.78,39705.563,15211.6848
1246,14.7232,40691.8761,39705.563,15211.6848
1247,14.7351,40520.5428,39705.563,15211.6848
1248,14.7469,40675.1198,39705.563,15211.6848
1249,14.7587,40875.7767,39705.563,15211.6848
1250,14.7705,41194.3562,39705.563,15211.6848
1251,14.7823,40994.7465,39705.563,15211.6848
1252,14.7941,40460.639,39705.563,15211.6848
1253,14.806,40581.075,39705.563,15211.6848
1254,14.8178,41142.8305,39705.563,15211.6848
1255,14.8296,41443.6064,39705.563,15211.6848
1256,14.8414,40756.8068,39705.563,15211.6848
1257,14.8532,40640.3504,39705.563,15211.6848
1258,14.865,40082.3651,39705.563,15211.6848
1259,14.8769,41056.5355,39705.563,15211.6848
1260,14.8887,39826.8313,39705.563,15211.6848
1261,14.9005,40677.8427,39705.563,15211.6848
1262,14.9123,41161.8908,39705.563,15211.6848
1263,14.9241,41357.3113,39705.563,15211.6848
1264,14.9359,40558.2445,39705.563,15211.6848
1265,14.9478,41658.2967,39705.563,15211.6848
1266,14.9596,40439.903,39705.563,15211.6848
1267,14.9714,40196.727,39705.563,15211.6848
1268,14.9832,40589.872,39705.563,15211.6848
1269,14.995,40181.0179,39705.563,15211.6848
1270,15.0068,40905.1002,39705.563,15211.6848
1271,15.0187,41277.0905,39705.563,15211.6848
1272,15.0305,41002.0774,39705.563,15211.6848
1273,15.0423,40110.2225,39705.563,15211.6848
1274,15.0541,39798.555,39705.563,15211.6848
1275,15.0659,40871.1687,39705.563,15211.6848
1276,15.0777,39091.0196,39705.563,15211.6848
1277,15.0896,40871.3782,39705.563,15211.6848
1278,15.1014,40066.4466,39705.563,15211.6848
1279,15.1132,41233.524,39705.563,15211.6848
1280,15.125,40498.1312,39705.563,15211.6848
1281,15.1368,41215.0921,39705.563,15211.6848
1282,15.1486,40684.9641,39705.563,15211.6848
1283,15.1604,39660.3154,39705.563,15211.6848
1284,15.1723,40141.2217,39705.563,15211.6848
1285,15.1841,40594.0611,39705.563,15211.6848
1286,15.1959,40815.454,39705.563,15211.6848
1287,15.2077,40735.2331,39705.563,15211.6848
1288,15.2195,40878.9185,39705.563,15211.6848
1289,15.2313,40920.1809,39705.563,15211.6848
1290,15.2432,40796.8126,39705.563,15211.6848
1291,15.255,40658.154,39705.563,15211.6848
1292,15.2668,40680.3562,39705.563,15211.6848
1293,15.2786,40298.7311,39705.563,15211.6848
1294,15.2904,39898.2551,39705.563,15211.6848
1295,15.3022,40502.5297,39705.563,15211.6848
1296,15.3141,40456.2404,39705.563,15211.6848
1297,15.3259,40942.5925,39705.563,15211.6848
1298,15.3377,41171.1068,39705.563,15211.6848
1299,15.3495,40834.7237,39705.563,15211.6848
1300,15.3613,41019.4621,39705.563,15211.6848
1301,15.3731,40278.6235,39705.563,15211.6848
1302,15.385,40304.8052,39705.563,15211.6848
1303,15.3968,41536.185,39705.563,15211.6848
1304,15.4086,40601.6015,39705.563,15211.6848
1305,15.4204,40449.3284,39705.563,15211.6848
1306,15.4322,39087.6683,39705.563,15211.6848
1307,15.444,40980.9226,39705.563,15211.6848
1308,15.4559,40824.0416,39705.563,15211.6848
1309,15.4677,40236.3138,39705.563,15211.6848
1310,15.4795,40854.6218,39705.563,15211.6848
1311,15.4913,40269.617,39705.563,15211.6848
1312,15.5031,40602.6487,39705.563,15211.6848
1313,15.5149,40292.8663,39705.563,15211.6848
1314,15.5268,40116.7156,39705.563,15211.6848
1315,15.5386,41077.2714,39705.563,15211.6848
1316,15.5504,40283.6504,39705.563,15211.6848
1317,15.5622,40383.5599,39705.563,15211.6848
1318,15.574,39736.7661,39705.563,15211.6848
1319,15.5858,39526.8932,39705.563,15211.6848
1320,15.5977,39755.4075,39705.563,15211.6848
1321,15.6095,40005.9144,39705.563,15211.6848
1322,15.6213,39953.9698,39705.563,15211.6848
1323,15.6331,39526.6838,39705.563,15211.6848
1324,15.6449,40422.0994,39705.563,15211.6848
1325,15.6567,39974.0774,39705.563,15211.6848
1326,15.6686,39561.0342,39705.563,15211.6848
1327,15.6804,39764.2046,39705.563,15211.6848
1328,15.6922,38899.5786,39705.563,15211.6848
1329,15.704,40032.0962,39705.563,15211.6848
1330,15.7158,40082.1557,39705.563,15211.6848
1331,15.7276,39367.4988,39705.563,15211.6848
1332,15.7395,40851.6895,39705.563,15211.6848
1333,15.7513,40474.6724,39705.563,15211.6848
1334,15.7631,40359.0538,39705.563,15211.6848
1335,15.7749,39409.3896,39705.563,15211.6848
1336,15.7867,40330.987,39705.563,15211.6848
1337,15.7985,40754.2934,39705.563,15211.6848
1338,15.8104,39610.4654,39705.563,15211.6848
1339,15.8222,40336.4328,39705.563,15211.6848
1340,15.834,40374.1345,39705.563,15211.6848
1341,15.8458,39752.4751,39705.563,15211.6848
1342,15.8576,40197.5648,39705.563,15211.6848
1343,15.8694,39667.2274,39705.563,15211.6848
1344,15.8813,39456.0978,39705.563,15211.6848
1345,15.8931,39463.2192,39705.563,15211.6848
1346,15.9049,39204.5436,39705.563,15211.6848
1347,15.9167,40046.9674,39705.563,15211.6848
1348,15.9285,38694.5232,39705.563,15211.6848
1349,15.9403,39189.8818,39705.563,15211.6848
1350,15.9521,39723.9894,39705.563,15211.6848
1351,15.964,38872.3496,39705.563,15211.6848
1352,15.9758,38751.2852,39705.563,15211.6848
1353,15.9876,39522.4947,39705.563,15211.6848
1354,15.9994,38972.8875,39705.563,15211.6848
1355,16.0112,39504.9006,39705.563,15211.6848
1356,16.023,39654.4507,39705.563,15211.6848
1357,16.0349,40154.6267,39705.563,15211.6848
1358,16.0467,39361.2152,39705.563,15211.6848
1359,16.0585,39782.6365,39705.563,15211.6848
1360,16.0703,38739.7653,39705.563,15211.6848
1361,16.0821,40413.3024,39705.563,15211.6848
1362,16.0939,39300.8924,39705.563,15211.6848
1363,16.1058,40472.1589,39705.563,15211.6848
1364,16.1176,39033.8386,39705.563,15211.6848
1365,16.1294,39835,39705.563,15211.6848
1366,16.1412,39665.1328,39705.563,15211.6848
1367,16.153,39847.3578,39705.563,15211.6848
1368,16.1648,39101.7017,39705.563,15211.6848
1369,16.1767,39959.2062,39705.563,15211.6848
1370,16.1885,38954.0367,39705.563,15211.6848
1371,16.2003,37863.8289,39705.563,15211.6848
1372,16.2121,39903.4914,39705.563,15211.6848
1373,16.2239,38403.5917,39705.563,15211.6848
1374,16.2357,39775.3056,39705.563,15211.6848
1375,16.2476,38590.6341,39705.563,15211.6848
1376,16.2594,39510.1369,39705.563,15211.6848
1377,16.2712,38344.3162,39705.563,15211.6848
1378,16.283,38246.7107,39705.563,15211.6848
1379,16.2948,39821.3855,39705.563,15211.6848
1380,16.3066,39014.15,39705.563,15211.6848
1381,16.3185,39195.1182,39705.563,15211.6848
1382,16.3303,38791.5004,39705.563,15211.6848
1383,16.3421,39004.934,39705.563,15211.6848
1384,16.3539,39783.4743,39705.563,15211.6848
1385,16.3657,39190.0913,39705.563,15211.6848
1386,16.3775,38693.2665,39705.563,15211.6848
1387,16.3894,39935.5379,39705.563,15211.6848
1388,16.4012,39244.3399,39705.563,15211.6848
1389,16.413,39392.6333,39705.563,15211.6848
1390,16.4248,39516.0016,39705.563,15211.6848
1391,16.4366,39355.7694,39705.563,15211.6848
1392,16.4484,38819.9861,39705.563,15211.6848
1393,16.4603,39434.524,39705.563,15211.6848
1394,16.4721,39175.8484,39705.563,15211.6848
1395,16.4839,39283.0888,39705.563,15211.6848
1396,16.4957,38545.392,39705.563,15211.6848
1397,16.5075,38933.9291,39705.563,15211.6848
1398,16.5193,39709.5371,39705.563,15211.6848
1399,16.5312,39846.52,39705.563,15211.6848
1400,16.543,39710.1654,39705.563,15211.6848
1401,16.5548,38807.2095,39705.563,15211.6848
1402,16.5666,40629.8778,39705.563,15211.6848
1403,16.5784,39902.0253,39705.563,15211.6848
1404,16.5902,39035.5143,39705.563,15211.6848
1405,16.6021,39244.5493,39705.563,15211.6848
1406,16.6139,39177.7335,39705.563,15211.6848
1407,16.6257,39232.401,39705.563,15211.6848
1408,16.6375,39007.6569,39705.563,15211.6848
1409,16.6493,39507.2046,39705.563,15211.6848
1410,16.6611,40015.9682,39705.563,15211.6848
1411,16.6729,39102.749,39705.563,15211.6848
1412,16.6848,39455.8883,39705.563,15211.6848
1413,16.6966,39850.4996,39705.563,15211.6848
1414,16.7084,39938.0513,39705.563,15211.6848
1415,16.7202,38996.9747,39705.563,15211.6848
1416,16.732,38805.1149,39705.563,15211.6848
1417,16.7438,39235.5428,39705.563,15211.6848
1418,16.7557,38778.5143,39705.563,15211.6848
1419,16.7675,40061.4197,39705.563,15211.6848
1420,16.7793,38956.1312,39705.563,15211.6848
1421,16.7911,39212.5029,39705.563,15211.6848
1422,16.8029,40330.5681,39705.563,15211.6848
1423,16.8147,38891.4099,39705.563,15211.6848
1424,16.8266,37661.7058,39705.563,15211.6848
1425,16.8384,40016.5966,39705.563,15211.6848
1426,16.8502,38758.6161,39705.563,15211.6848
1427,16.862,39660.9438,39705.563,15211.6848
1428,16.8738,39506.7857,39705.563,15211.6848
1429,16.8856,39285.1834,39705.563,15211.6848
1430,16.8975,39116.3635,39705.563,15211.6848
1431,16.9093,38945.0302,39705.563,15211.6848
1432,16.9211,39848.1956,39705.563,15211.6848
1433,16.9329,38424.956,39705.563,15211.6848
1434,16.9447,38493.4474,39705.563,15211.6848
1435,16.9565,39771.1165,39705.563,15211.6848
1436,16.9684,40091.5811,39705.563,15211.6848
1437,16.9802,39920.4572,39705.563,15211.6848
1438,16.992,39244.5493,39705.563,15211.6848
1439,17.0038,39110.7082,39705.563,15211.6848
1440,17.0156,38384.7408,39705.563,15211.6848
1441,17.0274,40263.3333,39705.563,15211.6848
1442,17.0393,39191.1385,39705.563,15211.6848
1443,17.0511,39814.683,39705.563,15211.6848
1444,17.0629,39686.9161,39705.563,15211.6848
1445,17.0747,38522.1426,39705.563,15211.6848
1446,17.0865,39805.0481,39705.563,15211.6848
1447,17.0983,39528.9878,39705.563,15211.6848
1448,17.1102,39151.7612,39705.563,15211.6848
1449,17.122,38473.1304,39705.563,15211.6848
1450,17.1338,39993.1377,39705.563,15211.6848
1451,17.1456,39012.4743,39705.563,15211.6848
1452,17.1574,38998.6504,39705.563,15211.6848
1453,17.1692,39701.5778,39705.563,15211.6848
1454,17.1811,38242.9405,39705.563,15211.6848
1455,17.1929,38568.2225,39705.563,15211.6848
1456,17.2047,38689.4963,39705.563,15211.6848
1457,17.2165,39205.8003,39705.563,15211.6848
1458,17.2283,39139.194,39705.563,15211.6848
1459,17.2401,39709.5371,39705.563,15211.6848
1460,17.252,39785.9878,39705.563,15211.6848
1461,17.2638,40157.5591,39705.563,15211.6848
1462,17.2756,38446.1108,39705.563,15211.6848
1463,17.2874,39394.3089,39705.563,15211.6848
1464,17.2992,38850.9853,39705.563,15211.6848
1465,17.311,39408.9707,39705.563,15211.6848
1466,17.3229,38891.6194,39705.563,15211.6848
1467,17.3347,39177.7335,39705.563,15211.6848
1468,17.3465,39397.6601,39705.563,15211.6848
1469,17.3583,40279.2518,39705.563,15211.6848
1470,17.3701,40149.5998,39705.563,15211.6848
1471,17.3819,39442.0644,39705.563,15211.6848
1472,17.3938,39018.7579,39705.563,15211.6848
1473,17.4056,38518.7914,39705.563,15211.6848
1474,17.4174,39985.1785,39705.563,15211.6848
1475,17.4292,39017.5012,39705.563,15211.6848
1476,17.441,39939.0986,39705.563,15211.6848
1477,17.4528,40068.1222,39705.563,15211.6848
1478,17.4646,38805.9527,39705.563,15211.6848
1479,17.4765,39121.5998,39705.563,15211.6848
1480,17.4883,39377.3431,39705.563,15211.6848
1481,17.5001,39111.1271,39705.563,15211.6848
1482,17.5119,40381.8843,39705.563,15211.6848
1483,17.5237,38786.683,39705.563,15211.6848
1484,17.5355,39029.4401,39705.563,15211.6848
1485,17.5474,39102.749,39705.563,15211.6848
1486,17.5592,39195.1182,39705.563,15211.6848
1487,17.571,39269.6838,39705.563,15211.6848
1488,17.5828,38853.4988,39705.563,15211.6848
1489,17.5946,39433.4768,39705.563,15211.6848
1490,17.6064,38676.9291,39705.563,15211.6848
